customer_id,name,region,stated_risk_level,txn_frequency,avg_txn_amount,total_txn_amount,max_txn_amount,high_risk_txn_count,large_txn_count,sanction_count,first_txn_date,last_txn_date
620,Amy Harris,North,High,0,,0.0,,0,0,2,,
621,David Williamson,North,High,2,3640.46,7280.92,4419.37,1,0,3,2024-03-21,2024-10-28
622,Melissa May,East,High,1,3261.11,3261.11,3261.11,0,0,0,2024-09-21,2024-09-21
623,Michael Maldonado,South,High,1,7631.71,7631.71,7631.71,0,0,1,2024-10-10,2024-10-10
624,Paul Mcdonald,West,Medium,1,328.74,328.74,328.74,1,0,2,2024-09-22,2024-09-22
625,Lindsey Clark,West,Medium,1,8845.4,8845.4,8845.4,1,0,0,2024-06-17,2024-06-17
626,Deborah Harris,East,Low,2,5811.54,11623.08,7486.47,2,0,1,2023-12-13,2024-07-02
627,Joshua Farrell,East,Low,0,,0.0,,0,0,2,,
628,Patricia Wheeler,West,Medium,0,,0.0,,0,0,1,,
629,Kevin Walker,North,Low,0,,0.0,,0,0,1,,
630,Logan Mendez,South,Low,1,3262.58,3262.58,3262.58,0,0,1,2023-11-28,2023-11-28
631,Robert Nunez,North,Medium,1,3153.81,3153.81,3153.81,1,0,2,2024-05-09,2024-05-09
632,Jason Barnett,North,Medium,0,,0.0,,0,0,1,,
633,Mary Vang,South,High,1,5704.22,5704.22,5704.22,0,0,2,2024-05-19,2024-05-19
634,Denise Cunningham,East,Medium,0,,0.0,,0,0,1,,
635,Bradley Fox,South,Medium,0,,0.0,,0,0,1,,
636,Brian Jones,South,High,1,8907.32,8907.32,8907.32,0,0,0,2024-03-04,2024-03-04
637,Jeremy Chavez,East,High,0,,0.0,,0,0,2,,
638,Patricia Bird,North,Low,2,4754.48,9508.95,7310.24,0,0,2,2024-02-12,2024-03-10
639,Matthew Martinez,East,Low,1,4805.8,4805.8,4805.8,1,0,2,2024-08-05,2024-08-05
640,Brittany Huber,South,High,1,280.01,280.01,280.01,1,0,0,2024-03-17,2024-03-17
641,Lisa Erickson,South,High,0,,0.0,,0,0,0,,
642,Kristen Rollins,North,Low,1,357.36,357.36,357.36,1,0,0,2024-05-10,2024-05-10
643,Shannon Ramirez,South,Medium,1,4822.18,4822.18,4822.18,1,0,1,2024-09-18,2024-09-18
644,Denise Mercado,North,Medium,0,,0.0,,0,0,0,,
645,Kristen Sanchez,West,Low,1,7054.76,7054.76,7054.76,0,0,0,2023-11-26,2023-11-26
646,Clayton Newman DDS,West,High,3,5183.63,15550.88,7133.35,1,0,0,2024-04-09,2024-08-29
647,Sarah Johnson,East,Low,0,,0.0,,0,0,1,,
648,Yvette Rodriguez,North,Medium,0,,0.0,,0,0,2,,
649,Ashley Wise,South,Medium,3,6354.98,19064.93,9411.22,1,1,0,2024-02-04,2024-10-20
650,Joseph Andrews,North,Low,1,3432.85,3432.85,3432.85,1,0,1,2024-09-01,2024-09-01
651,Mark Arellano,West,Medium,1,6032.62,6032.62,6032.62,0,0,1,2024-06-16,2024-06-16
652,Amy Holden,South,Low,1,5504.76,5504.76,5504.76,0,0,1,2024-10-04,2024-10-04
653,Mrs. Nancy Harris,East,Low,1,530.93,530.93,530.93,0,0,0,2023-11-27,2023-11-27
654,David Wright,West,Low,1,4055.84,4055.84,4055.84,0,0,3,2024-08-05,2024-08-05
655,Diana Smith,East,High,2,4342.82,8685.64,4794.33,1,0,0,2024-05-19,2024-06-28
656,Scott Young,North,High,1,3289.64,3289.64,3289.64,1,0,1,2024-01-26,2024-01-26
657,Louis Shaw,West,High,0,,0.0,,0,0,2,,
658,Jordan Carr,South,High,1,9912.62,9912.62,9912.62,0,1,0,2024-08-20,2024-08-20
659,James Juarez,South,Low,1,6688.2,6688.2,6688.2,0,0,2,2024-08-24,2024-08-24
660,Scott Davis,East,Medium,1,1246.47,1246.47,1246.47,1,0,1,2024-08-12,2024-08-12
661,Carlos Salas,East,Medium,1,6536.11,6536.11,6536.11,1,0,0,2024-08-28,2024-08-28
662,Michelle Davis,West,Low,0,,0.0,,0,0,1,,
663,Anthony Johnston,East,High,1,8685.31,8685.31,8685.31,1,0,0,2024-11-18,2024-11-18
664,Melvin Carr,South,Low,1,6080.06,6080.06,6080.06,0,0,0,2024-09-26,2024-09-26
665,Michael Cummings,North,Medium,2,5668.23,11336.45,8014.13,0,0,1,2023-12-23,2024-03-24
666,Katie Myers,East,High,0,,0.0,,0,0,2,,
667,John Williams,East,Low,2,826.32,1652.63,1497.7,1,0,0,2023-12-04,2024-03-14
668,Jessica Reynolds,West,Medium,0,,0.0,,0,0,3,,
669,Sheri Schwartz,South,Low,2,2989.0,5978.0,3150.06,1,0,0,2024-11-05,2024-11-14
670,Jennifer Johnson,North,High,3,4918.91,14756.73,6929.89,1,0,1,2024-05-16,2024-07-16
671,Alyssa Quinn,East,High,2,5029.24,10058.49,7195.54,2,0,2,2023-12-29,2024-09-02
672,Emily Scott,West,Medium,0,,0.0,,0,0,2,,
673,Nicole Miller,West,Low,0,,0.0,,0,0,0,,
674,Aaron Rivera,West,High,3,1939.51,5818.53,4700.21,2,0,1,2024-02-22,2024-11-22
675,Danielle Myers,East,Medium,1,58.63,58.63,58.63,1,0,0,2024-01-20,2024-01-20
676,Heather Brown,West,High,0,,0.0,,0,0,1,,
677,Audrey Jones MD,West,High,0,,0.0,,0,0,0,,
678,Karen Roberson,East,Low,1,204.06,204.06,204.06,1,0,0,2024-08-10,2024-08-10
679,Michael Watts,East,Medium,1,3924.17,3924.17,3924.17,0,0,1,2024-03-29,2024-03-29
680,Monica Cook DDS,West,High,1,5933.81,5933.81,5933.81,1,0,4,2024-03-14,2024-03-14
681,Sharon Perkins MD,West,High,2,5179.93,10359.87,8462.91,1,0,1,2023-11-28,2024-10-04
682,James Le,East,Medium,0,,0.0,,0,0,0,,
683,John Carney,East,Medium,1,8674.97,8674.97,8674.97,1,0,1,2024-05-05,2024-05-05
684,Kim Vance,South,Low,0,,0.0,,0,0,0,,
685,Mark Schultz,West,High,1,6794.99,6794.99,6794.99,0,0,1,2024-02-16,2024-02-16
686,Kenneth Jacobs,West,High,0,,0.0,,0,0,1,,
687,Anna Patterson,East,High,2,7290.95,14581.91,9417.45,2,1,2,2024-04-28,2024-05-22
688,Isabel Silva,West,High,0,,0.0,,0,0,0,,
689,Rachel Hansen,West,High,1,4390.82,4390.82,4390.82,0,0,2,2024-07-31,2024-07-31
690,Christina Manning,North,High,0,,0.0,,0,0,0,,
691,Ruth Lewis,East,High,1,2657.98,2657.98,2657.98,1,0,0,2023-12-02,2023-12-02
692,Brittany Sanchez DDS,North,Low,1,3884.58,3884.58,3884.58,1,0,0,2024-06-08,2024-06-08
693,Austin Perkins,South,High,1,8122.23,8122.23,8122.23,1,0,1,2024-04-22,2024-04-22
694,Jeffrey Harding,South,Low,1,7431.94,7431.94,7431.94,1,0,3,2024-05-12,2024-05-12
695,Tammie Kennedy,North,High,1,5270.88,5270.88,5270.88,0,0,1,2024-07-09,2024-07-09
696,Roberta Cuevas,North,Medium,1,2421.83,2421.83,2421.83,0,0,1,2024-05-22,2024-05-22
697,Donald Williams,North,Low,0,,0.0,,0,0,1,,
698,Christopher Mendez,South,Medium,0,,0.0,,0,0,1,,
699,William Ruiz,North,Medium,0,,0.0,,0,0,1,,
700,Amanda Barber,West,Medium,0,,0.0,,0,0,1,,
701,Bryan Fleming,North,Medium,1,2861.56,2861.56,2861.56,1,0,0,2024-03-28,2024-03-28
702,Jennifer Rodgers,North,Medium,0,,0.0,,0,0,0,,
703,Elizabeth Diaz DDS,West,Medium,0,,0.0,,0,0,1,,
704,Kerry Nelson,North,High,0,,0.0,,0,0,0,,
705,Peter Mills,East,High,0,,0.0,,0,0,0,,
706,Diana Torres,South,Low,2,5839.85,11679.71,6808.62,2,0,2,2024-01-27,2024-06-30
707,Sarah Walker,West,Low,3,6470.55,19411.65,9652.95,1,1,1,2023-12-22,2024-03-29
708,Lisa Black,West,High,1,9514.35,9514.35,9514.35,0,1,1,2024-09-30,2024-09-30
709,Emily Martinez,East,High,1,1782.42,1782.42,1782.42,0,0,0,2023-12-02,2023-12-02
710,Dr. Jason Ortega,South,High,2,2232.63,4465.27,3854.41,0,0,2,2024-03-21,2024-06-28
711,David Ortiz,South,Medium,0,,0.0,,0,0,1,,
712,Jaime Shepard,North,Medium,2,6905.41,13810.82,8086.58,1,0,1,2024-03-08,2024-06-30
713,Arthur Carter,South,Medium,2,7757.73,15515.46,9953.66,0,1,0,2023-12-01,2024-01-22
714,Alexis Wilson,West,Medium,4,5505.36,22021.45,7879.18,1,0,1,2023-11-26,2024-06-07
715,Melissa Murray,West,Low,3,4707.13,14121.39,8229.96,2,0,0,2024-03-28,2024-10-15
716,Ryan Hurst,West,Low,0,,0.0,,0,0,2,,
717,Albert Freeman,North,Medium,2,7480.55,14961.09,8022.0,1,0,0,2024-03-30,2024-07-06
718,Christopher Baxter,North,Medium,2,5366.26,10732.53,9300.06,0,1,1,2024-04-19,2024-11-20
719,Lawrence Warner,West,Low,2,2498.01,4996.01,2649.06,1,0,2,2023-11-24,2024-09-25
720,Christopher Lopez,West,Low,1,9391.38,9391.38,9391.38,0,1,0,2024-05-15,2024-05-15
721,John Flynn,West,High,2,6728.9,13457.81,7831.37,2,0,0,2024-09-28,2024-11-06
722,Melissa Fuller,South,High,0,,0.0,,0,0,1,,
723,Jeffrey Garrett,South,Low,1,5130.16,5130.16,5130.16,1,0,0,2023-12-13,2023-12-13
724,Rachel Callahan,North,Medium,1,6789.75,6789.75,6789.75,1,0,0,2024-07-02,2024-07-02
725,Peter James,East,Medium,2,6455.64,12911.28,8696.75,0,0,0,2024-02-23,2024-05-29
726,Tony Harris,South,Low,0,,0.0,,0,0,1,,
727,Maria Green,East,Low,0,,0.0,,0,0,1,,
728,Andrew Bell,West,Medium,1,7081.95,7081.95,7081.95,0,0,1,2024-11-13,2024-11-13
729,Marcia Bruce,South,Medium,1,9501.07,9501.07,9501.07,0,1,2,2024-04-10,2024-04-10
730,Michael Harrison,North,High,0,,0.0,,0,0,0,,
731,Tyler Pham,South,Low,1,854.38,854.38,854.38,0,0,0,2024-02-29,2024-02-29
732,Frank Harris,West,Low,2,5964.51,11929.02,6209.58,0,0,1,2024-01-05,2024-11-19
733,Jessica Byrd,West,High,0,,0.0,,0,0,2,,
734,Marcia Cox,West,Low,3,1510.95,4532.85,2355.94,1,0,1,2024-03-15,2024-07-01
735,Jamie Morgan,East,Medium,1,5704.01,5704.01,5704.01,1,0,0,2024-01-04,2024-01-04
736,Anthony Doyle,East,Low,0,,0.0,,0,0,1,,
737,Jennifer Wright,East,High,0,,0.0,,0,0,1,,
738,Mariah Winters,South,High,1,3334.99,3334.99,3334.99,0,0,1,2024-06-19,2024-06-19
739,Steven Ritter,East,Low,1,8464.68,8464.68,8464.68,0,0,2,2024-07-12,2024-07-12
740,Ronnie Aguirre,West,Medium,1,8806.2,8806.2,8806.2,0,0,2,2024-03-22,2024-03-22
741,Sean Peterson,North,Medium,0,,0.0,,0,0,1,,
742,Thomas Wright,West,High,2,5583.01,11166.02,6655.1,1,0,1,2024-02-26,2024-09-02
743,Rachel Johnson,South,Medium,1,5402.65,5402.65,5402.65,0,0,1,2024-03-12,2024-03-12
744,Ana Rivas,North,High,1,1014.12,1014.12,1014.12,0,0,1,2024-03-13,2024-03-13
745,Joshua Warner,East,High,0,,0.0,,0,0,1,,
746,Kimberly Hess,West,High,0,,0.0,,0,0,0,,
747,Karen Hernandez,East,High,1,1804.21,1804.21,1804.21,1,0,0,2024-07-09,2024-07-09
748,Susan Zuniga,West,High,1,1556.59,1556.59,1556.59,1,0,1,2024-01-15,2024-01-15
749,Laura Wright,South,High,1,6155.52,6155.52,6155.52,1,0,1,2024-09-30,2024-09-30
750,Melinda Pope,East,Medium,1,9815.99,9815.99,9815.99,1,1,2,2023-12-20,2023-12-20
751,Tyler Gibbs II,North,High,1,4145.44,4145.44,4145.44,1,0,1,2024-10-19,2024-10-19
752,John Smith,North,High,1,4676.44,4676.44,4676.44,0,0,1,2024-05-06,2024-05-06
753,Thomas Haney,North,Medium,2,6968.58,13937.17,7646.19,2,0,2,2024-08-13,2024-09-20
754,Jessica Farmer,East,High,2,5399.06,10798.12,7283.99,1,0,0,2023-12-05,2024-09-10
755,Debbie Parrish DDS,South,Medium,2,2684.35,5368.69,3542.88,1,0,2,2024-04-09,2024-05-19
756,Joseph Haley,West,Low,0,,0.0,,0,0,0,,
757,Catherine Fox,South,Low,1,459.49,459.49,459.49,0,0,0,2023-12-01,2023-12-01
758,Jacob Hunter,South,High,0,,0.0,,0,0,0,,
759,Juan Lopez,West,Medium,0,,0.0,,0,0,1,,
760,Kevin Poole,West,Low,3,3863.4,11590.21,6915.24,0,0,0,2023-12-23,2024-09-19
761,Ashley Evans,East,Medium,0,,0.0,,0,0,2,,
762,Randy Mullen,West,Medium,0,,0.0,,0,0,1,,
763,Brandi Meadows,South,Low,3,1540.48,4621.45,3580.37,1,0,0,2023-12-30,2024-11-09
764,Brittany Scott,West,Low,0,,0.0,,0,0,0,,
765,Allen Delgado,East,Medium,1,3064.15,3064.15,3064.15,0,0,1,2024-04-27,2024-04-27
766,Robert Davidson,East,Low,1,6338.1,6338.1,6338.1,1,0,1,2024-04-25,2024-04-25
767,Brian Patrick MD,North,High,1,3982.78,3982.78,3982.78,0,0,1,2024-02-02,2024-02-02
768,Susan Nelson,East,Low,2,2847.93,5695.86,3383.69,2,0,0,2024-03-10,2024-09-15
769,Mary Ross,East,Medium,1,5868.06,5868.06,5868.06,1,0,1,2024-04-06,2024-04-06
770,Mark Wilson,East,Low,0,,0.0,,0,0,2,,
771,Jennifer Jimenez,West,Medium,4,5795.33,23181.32,9648.45,3,1,1,2024-03-22,2024-10-18
772,Lonnie Brooks Jr.,South,Low,1,2349.21,2349.21,2349.21,1,0,1,2024-04-17,2024-04-17
773,Danielle Welch,South,Low,1,6902.88,6902.88,6902.88,0,0,1,2024-05-23,2024-05-23
774,Crystal Palmer,North,Medium,0,,0.0,,0,0,0,,
775,Melissa Obrien,South,Low,1,2411.67,2411.67,2411.67,1,0,0,2024-06-21,2024-06-21
776,Scott Hudson,North,Low,1,2158.33,2158.33,2158.33,0,0,0,2024-10-02,2024-10-02
777,Anna Henson,West,Low,2,3071.73,6143.45,5067.72,0,0,3,2024-07-13,2024-09-03
778,Mark Rogers,East,Low,2,5776.61,11553.23,6195.11,1,0,1,2024-03-25,2024-11-04
779,Daniel Hawkins,West,Medium,1,4705.28,4705.28,4705.28,1,0,2,2024-06-29,2024-06-29
780,Tanner Weaver,North,Low,3,5278.84,15836.53,9452.52,2,1,4,2024-03-16,2024-08-28
781,Jessica Schmitt,South,High,1,5839.21,5839.21,5839.21,1,0,0,2023-12-11,2023-12-11
782,Robert Williams,West,Low,0,,0.0,,0,0,1,,
783,Sarah Austin,South,High,0,,0.0,,0,0,3,,
784,Jessica Rubio,East,High,6,5130.06,30780.33,7294.25,3,0,3,2023-12-20,2024-11-22
785,Curtis Davis,North,Low,3,5375.96,16127.88,9921.79,2,1,0,2024-01-10,2024-09-09
786,Deborah Reyes,East,High,5,4612.99,23064.96,9716.82,2,1,1,2024-04-09,2024-10-25
787,Max Lloyd,East,Low,2,5336.24,10672.47,5671.71,2,0,0,2023-12-31,2024-05-22
788,Michael Soto,North,High,2,4534.11,9068.23,6827.54,1,0,0,2023-12-14,2024-11-07
789,Cassidy Quinn,East,Medium,2,3201.2,6402.41,3529.98,0,0,0,2024-03-30,2024-09-24
790,Brett Mann,East,Low,0,,0.0,,0,0,0,,
791,Lindsey Ruiz,North,Medium,1,5298.63,5298.63,5298.63,0,0,0,2024-02-23,2024-02-23
792,Mary Johnson,East,Low,1,8929.57,8929.57,8929.57,0,0,0,2023-12-10,2023-12-10
793,Nathan Hernandez,East,Low,2,4932.53,9865.07,8028.85,1,0,2,2023-12-01,2024-05-24
794,Lauren Silva MD,East,Low,0,,0.0,,0,0,0,,
795,Crystal Schultz,West,High,2,6491.71,12983.42,7837.58,1,0,0,2024-09-17,2024-09-21
796,Julie Padilla,South,Low,0,,0.0,,0,0,0,,
797,Nicole Medina,East,High,1,4704.76,4704.76,4704.76,1,0,0,2024-08-20,2024-08-20
798,Gene Perry,South,Low,1,7436.33,7436.33,7436.33,1,0,1,2024-07-07,2024-07-07
799,Mark Reeves,South,Low,1,1638.54,1638.54,1638.54,0,0,1,2024-05-23,2024-05-23
800,Benjamin Reyes,East,Medium,2,6952.39,13904.77,7900.33,1,0,2,2024-01-12,2024-05-18
801,Sara Hines,West,High,1,9880.61,9880.61,9880.61,0,1,2,2024-09-08,2024-09-08
802,Sarah Roberts,North,Low,2,6491.26,12982.53,6790.96,1,0,2,2024-01-03,2024-07-13
803,Karen Carter,South,Medium,1,8829.18,8829.18,8829.18,1,0,1,2024-01-31,2024-01-31
804,Wesley Butler,East,Low,3,5630.51,16891.54,7698.37,0,0,1,2023-12-24,2024-04-17
805,Richard Simpson,North,Low,0,,0.0,,0,0,1,,
806,Brandon Schultz,North,High,2,1438.1,2876.2,1686.19,2,0,3,2024-04-15,2024-10-08
807,Jonathan White,West,High,0,,0.0,,0,0,1,,
808,Tiffany Stone,North,High,0,,0.0,,0,0,5,,
809,Melissa Carroll,South,High,1,8457.56,8457.56,8457.56,1,0,1,2024-10-31,2024-10-31
810,Linda Green,South,High,1,146.95,146.95,146.95,1,0,0,2024-05-28,2024-05-28
811,Christian Riley,South,Low,0,,0.0,,0,0,0,,
812,Barbara Williams,North,High,1,8165.41,8165.41,8165.41,1,0,1,2023-11-26,2023-11-26
813,Aimee Wright,West,Medium,1,2592.12,2592.12,2592.12,1,0,2,2024-03-28,2024-03-28
814,Amy Mitchell,East,Low,0,,0.0,,0,0,1,,
815,Andrew Strickland,South,Medium,2,3185.47,6370.95,6139.61,1,0,0,2024-04-22,2024-05-11
816,Terri Garcia,West,Medium,1,1015.55,1015.55,1015.55,1,0,1,2024-04-30,2024-04-30
817,Evan Campbell,West,Low,3,3372.75,10118.25,5989.25,2,0,0,2023-11-29,2024-08-05
818,Patricia Daugherty,West,Low,0,,0.0,,0,0,0,,
819,Ronald Cortez,East,Low,2,5957.41,11914.82,8982.05,0,0,3,2024-04-29,2024-09-09
820,Steven Hernandez,North,Low,0,,0.0,,0,0,1,,
821,Brittany Mosley,North,Low,1,905.28,905.28,905.28,0,0,1,2024-10-14,2024-10-14
822,William Thompson,South,Medium,2,3328.4,6656.8,6405.71,2,0,1,2024-08-20,2024-11-07
823,Robert Davis,South,Medium,0,,0.0,,0,0,1,,
824,Melissa White,East,Low,2,3795.84,7591.68,3953.74,1,0,2,2024-03-03,2024-03-11
825,Dr. Michelle Warner,South,Low,1,1914.77,1914.77,1914.77,1,0,1,2024-09-08,2024-09-08
826,John Petersen,South,Low,2,1899.43,3798.87,2299.1,0,0,1,2023-12-14,2024-08-01
827,Kelly Ramirez,West,High,0,,0.0,,0,0,2,,
828,Eric Stevens,West,High,0,,0.0,,0,0,0,,
829,Susan Gibson,South,High,1,4336.54,4336.54,4336.54,1,0,2,2024-08-13,2024-08-13
830,Christopher Brown,South,Medium,2,3837.07,7674.14,4156.85,1,0,1,2024-10-03,2024-10-10
831,Samantha Thompson,North,Low,3,1819.51,5458.53,4776.3,3,0,0,2024-01-04,2024-09-25
832,Susan Watkins,East,Medium,2,5800.3,11600.59,7498.01,0,0,2,2024-03-15,2024-07-29
833,Helen Williams,North,High,2,4986.41,9972.83,8205.8,0,0,1,2024-05-30,2024-10-05
834,Kimberly Thompson,East,High,1,6060.93,6060.93,6060.93,1,0,1,2024-11-01,2024-11-01
835,Thomas Holland,East,Low,3,6951.76,20855.28,7263.75,1,0,0,2023-12-11,2024-07-16
836,William Adams,West,High,0,,0.0,,0,0,2,,
837,Alexis Herrera,North,Medium,1,2593.23,2593.23,2593.23,0,0,0,2024-08-28,2024-08-28
838,Christine Ramirez,North,Medium,2,6114.48,12228.97,6738.57,2,0,0,2024-03-08,2024-04-24
839,Andre Wilson,West,Medium,1,700.83,700.83,700.83,0,0,2,2023-12-07,2023-12-07
840,Sherry Andrade,North,Medium,0,,0.0,,0,0,2,,
841,Hailey Miller,North,High,3,2884.6,8653.79,7183.23,1,0,0,2024-01-13,2024-09-04
842,Abigail Jones,West,High,1,2187.11,2187.11,2187.11,0,0,1,2024-07-18,2024-07-18
843,Pedro Schwartz,West,High,1,9673.62,9673.62,9673.62,0,1,1,2024-08-26,2024-08-26
844,Angela Buck,South,Low,1,1439.14,1439.14,1439.14,1,0,1,2024-06-20,2024-06-20
845,Timothy Shepard,South,Medium,0,,0.0,,0,0,0,,
846,Travis Reyes,North,Low,3,4281.32,12843.97,5547.11,2,0,0,2024-04-17,2024-11-08
847,Melissa Parker,North,High,0,,0.0,,0,0,1,,
848,Alicia Lewis,East,Medium,0,,0.0,,0,0,0,,
849,Sarah Mccarty,West,Low,3,7342.88,22028.63,9442.85,1,1,0,2024-01-10,2024-10-30
850,Brittney Murray,South,Medium,2,4413.24,8826.48,7931.63,0,0,1,2024-04-24,2024-10-15
851,Stephen Richards,West,Medium,2,3747.17,7494.34,6121.95,0,0,2,2024-05-17,2024-10-29
852,Charles Davis,North,Medium,1,8163.48,8163.48,8163.48,0,0,0,2024-01-09,2024-01-09
853,Stephanie Coleman,South,Low,2,3473.45,6946.9,6649.57,1,0,1,2024-03-19,2024-11-03
854,Stephen Foster,North,Medium,0,,0.0,,0,0,0,,
855,Michael Hunt,North,Low,2,8185.05,16370.1,9829.68,1,1,2,2024-08-10,2024-11-04
856,Amy Blackwell,East,Medium,0,,0.0,,0,0,1,,
857,Jeffrey Anderson,West,Medium,3,1722.09,5166.26,2708.88,1,0,1,2024-05-25,2024-06-19
858,Carol Love,South,Low,0,,0.0,,0,0,0,,
859,Darren Bernard,West,High,2,6346.88,12693.75,7303.01,2,0,1,2023-12-09,2024-08-25
860,Rodney Campbell,South,High,1,977.82,977.82,977.82,1,0,0,2024-01-15,2024-01-15
861,Robert Alexander,East,Low,1,7733.22,7733.22,7733.22,1,0,3,2024-08-19,2024-08-19
862,Christina Hull,West,Medium,0,,0.0,,0,0,1,,
863,James Shaffer,North,Medium,0,,0.0,,0,0,0,,
864,Patricia Hunter,South,Low,2,1787.73,3575.47,2697.79,0,0,1,2024-01-12,2024-10-25
865,David Nolan,East,Medium,0,,0.0,,0,0,0,,
866,Michelle Gray,West,Medium,2,5312.16,10624.33,7262.49,1,0,4,2024-06-22,2024-06-29
867,Eric White,West,Medium,2,3818.33,7636.65,6112.06,0,0,1,2023-12-01,2024-06-17
868,Douglas Martin,South,High,1,9931.19,9931.19,9931.19,1,1,1,2024-11-16,2024-11-16
869,Richard Hernandez,West,Medium,0,,0.0,,0,0,0,,
870,Henry Kelly,East,Medium,1,3973.95,3973.95,3973.95,0,0,0,2024-04-01,2024-04-01
871,Chelsey Green,South,High,1,922.06,922.06,922.06,0,0,2,2024-05-27,2024-05-27
872,Bianca Cameron,North,High,1,8596.02,8596.02,8596.02,0,0,0,2024-10-30,2024-10-30
873,Kenneth Martin,West,Medium,0,,0.0,,0,0,1,,
874,Johnny Harris,East,Medium,0,,0.0,,0,0,0,,
875,Benjamin Acosta,West,Low,0,,0.0,,0,0,2,,
876,April Reed,East,High,2,5214.77,10429.55,7334.72,1,0,0,2023-12-16,2024-08-04
877,Kimberly Jones,East,High,1,2107.14,2107.14,2107.14,0,0,2,2024-10-21,2024-10-21
878,John Fisher,North,Medium,2,5062.61,10125.23,5750.59,1,0,1,2024-06-04,2024-10-08
879,Katie Reid,East,Low,0,,0.0,,0,0,1,,
880,Tracey Martinez,West,Medium,0,,0.0,,0,0,0,,
881,Alyssa Roberts,South,Medium,2,6979.36,13958.72,9397.79,1,1,0,2024-02-24,2024-05-18
882,Kendra Davidson,South,Medium,0,,0.0,,0,0,0,,
883,Joseph Carlson,South,Medium,1,2330.52,2330.52,2330.52,0,0,0,2024-11-06,2024-11-06
884,Jason Moore,West,Low,1,878.54,878.54,878.54,0,0,0,2024-10-12,2024-10-12
885,Kenneth Murphy,North,Low,0,,0.0,,0,0,1,,
886,Katherine Hoover,South,High,3,3150.5,9451.5,6704.43,0,0,2,2024-02-09,2024-09-09
887,Justin Davies,South,Medium,1,7506.58,7506.58,7506.58,1,0,0,2024-05-14,2024-05-14
888,Shaun Howard,East,Medium,2,5257.68,10515.37,9434.14,2,1,0,2023-12-07,2023-12-22
889,Brenda Richardson,West,Low,1,3445.8,3445.8,3445.8,0,0,2,2024-09-20,2024-09-20
890,Danielle Chen,East,High,0,,0.0,,0,0,1,,
891,Joshua Ferguson,West,High,0,,0.0,,0,0,2,,
892,Oscar Greene DVM,South,Low,1,6753.55,6753.55,6753.55,1,0,1,2024-06-09,2024-06-09
893,Debra Ferguson,West,Low,0,,0.0,,0,0,0,,
894,Lisa Hines,North,Low,0,,0.0,,0,0,1,,
895,Ashley White,West,Low,0,,0.0,,0,0,1,,
896,Matthew Rosario,West,Low,1,2090.42,2090.42,2090.42,1,0,0,2024-06-22,2024-06-22
897,Lauren Lee,West,Low,1,7949.59,7949.59,7949.59,0,0,1,2024-03-21,2024-03-21
898,Caroline Alvarez,North,Medium,1,7676.75,7676.75,7676.75,0,0,0,2023-12-19,2023-12-19
899,Robin Cox,East,High,1,4093.14,4093.14,4093.14,1,0,3,2024-04-21,2024-04-21
900,Carolyn Murphy,West,Low,0,,0.0,,0,0,0,,
901,Michael Nelson,South,Low,0,,0.0,,0,0,3,,
902,Marcia Jones,North,Medium,0,,0.0,,0,0,2,,
903,Stephanie Lewis,West,Medium,1,3955.59,3955.59,3955.59,1,0,0,2023-12-09,2023-12-09
904,Jessica Duke,South,Medium,0,,0.0,,0,0,0,,
905,Travis Davis,West,High,0,,0.0,,0,0,0,,
906,Juan Cherry,North,Medium,1,3062.71,3062.71,3062.71,1,0,2,2024-04-12,2024-04-12
907,Jeremiah Russell,West,Medium,2,8636.44,17272.87,8743.29,1,0,0,2024-03-08,2024-09-17
908,Angel Peterson,East,High,0,,0.0,,0,0,1,,
909,Christie Johnson,West,Medium,3,6522.78,19568.35,7158.82,2,0,2,2024-05-25,2024-08-09
910,Gabriella Rivera,South,High,2,4375.9,8751.8,6176.08,2,0,1,2024-08-14,2024-10-10
911,Gary Whitaker,East,High,3,4586.23,13758.7,6140.46,3,0,1,2023-12-12,2024-09-02
912,Jeremy Brown,South,High,1,1732.45,1732.45,1732.45,1,0,0,2024-01-07,2024-01-07
913,Martha Haynes,South,Medium,1,5122.28,5122.28,5122.28,0,0,0,2024-01-09,2024-01-09
914,Rhonda Burton,West,Medium,0,,0.0,,0,0,0,,
915,Melanie Davis,East,Medium,1,4905.83,4905.83,4905.83,0,0,0,2024-08-29,2024-08-29
916,Melissa Wagner,West,Low,2,4566.02,9132.05,4826.96,2,0,0,2024-04-22,2024-09-04
917,James Clark,South,High,3,7510.28,22530.83,7964.42,3,0,0,2024-04-23,2024-10-01
918,Douglas Pace,North,Low,0,,0.0,,0,0,0,,
919,Kathy Koch,South,Low,0,,0.0,,0,0,0,,
920,Bruce Chavez,East,Medium,0,,0.0,,0,0,0,,
921,Matthew Alvarez,South,Medium,0,,0.0,,0,0,1,,
922,Mckenzie Dudley,East,Medium,0,,0.0,,0,0,2,,
923,Jennifer Watts,East,High,2,3659.52,7319.04,6436.33,0,0,1,2024-06-25,2024-09-28
924,Shelby Howell,North,Low,2,4387.16,8774.33,6913.32,0,0,3,2024-02-15,2024-05-20
925,Breanna Miles,East,Medium,0,,0.0,,0,0,3,,
926,Judith Kennedy,South,High,2,3773.12,7546.23,6761.3,1,0,1,2024-03-10,2024-05-27
927,Jeremy Tucker,East,Low,0,,0.0,,0,0,0,,
