customer_id,name,region,stated_risk_level,txn_frequency,avg_txn_amount,total_txn_amount,high_risk_txn_count,large_txn_count,sanction_count,score_high_risk_txns,score_large_txns,score_sanctions,score_stated_level,composite_risk_score,computed_segment
615,Samantha Lara,South,High,0,,0.0,0,0,1,0,0,25,25,50,Medium
616,Charles Martinez,East,High,1,9411.5,9411.5,0,1,0,0,12,0,25,37,Medium
617,Amy Perez,South,Medium,0,,0.0,0,0,0,0,0,0,12,12,Low
618,Cheryl Hill,East,High,1,2453.74,2453.74,0,0,2,0,0,25,25,50,Medium
619,Paul Garza,South,Low,0,,0.0,0,0,1,0,0,25,0,25,Low
620,Amy Harris,North,High,0,,0.0,0,0,2,0,0,25,25,50,Medium
621,David Williamson,North,High,2,3640.46,7280.92,1,0,3,10,0,25,25,60,High
622,Melissa May,East,High,1,3261.11,3261.11,0,0,0,0,0,0,25,25,Low
623,Michael Maldonado,South,High,1,7631.71,7631.71,0,0,1,0,0,25,25,50,Medium
624,Paul Mcdonald,West,Medium,1,328.74,328.74,1,0,2,10,0,25,12,47,Medium
625,Lindsey Clark,West,Medium,1,8845.4,8845.4,1,0,0,10,0,0,12,22,Low
626,Deborah Harris,East,Low,2,5811.54,11623.08,2,0,1,20,0,25,0,45,Medium
627,Joshua Farrell,East,Low,0,,0.0,0,0,2,0,0,25,0,25,Low
628,Patricia Wheeler,West,Medium,0,,0.0,0,0,1,0,0,25,12,37,Medium
629,Kevin Walker,North,Low,0,,0.0,0,0,1,0,0,25,0,25,Low
630,Logan Mendez,South,Low,1,3262.58,3262.58,0,0,1,0,0,25,0,25,Low
631,Robert Nunez,North,Medium,1,3153.81,3153.81,1,0,2,10,0,25,12,47,Medium
632,Jason Barnett,North,Medium,0,,0.0,0,0,1,0,0,25,12,37,Medium
633,Mary Vang,South,High,1,5704.22,5704.22,0,0,2,0,0,25,25,50,Medium
634,Denise Cunningham,East,Medium,0,,0.0,0,0,1,0,0,25,12,37,Medium
635,Bradley Fox,South,Medium,0,,0.0,0,0,1,0,0,25,12,37,Medium
636,Brian Jones,South,High,1,8907.32,8907.32,0,0,0,0,0,0,25,25,Low
637,Jeremy Chavez,East,High,0,,0.0,0,0,2,0,0,25,25,50,Medium
638,Patricia Bird,North,Low,2,4754.48,9508.95,0,0,2,0,0,25,0,25,Low
639,Matthew Martinez,East,Low,1,4805.8,4805.8,1,0,2,10,0,25,0,35,Medium
640,Brittany Huber,South,High,1,280.01,280.01,1,0,0,10,0,0,25,35,Medium
641,Lisa Erickson,South,High,0,,0.0,0,0,0,0,0,0,25,25,Low
642,Kristen Rollins,North,Low,1,357.36,357.36,1,0,0,10,0,0,0,10,Low
643,Shannon Ramirez,South,Medium,1,4822.18,4822.18,1,0,1,10,0,25,12,47,Medium
644,Denise Mercado,North,Medium,0,,0.0,0,0,0,0,0,0,12,12,Low
645,Kristen Sanchez,West,Low,1,7054.76,7054.76,0,0,0,0,0,0,0,0,Low
646,Clayton Newman DDS,West,High,3,5183.63,15550.88,1,0,0,10,0,0,25,35,Medium
647,Sarah Johnson,East,Low,0,,0.0,0,0,1,0,0,25,0,25,Low
648,Yvette Rodriguez,North,Medium,0,,0.0,0,0,2,0,0,25,12,37,Medium
649,Ashley Wise,South,Medium,3,6354.98,19064.93,1,1,0,10,12,0,12,34,Medium
650,Joseph Andrews,North,Low,1,3432.85,3432.85,1,0,1,10,0,25,0,35,Medium
651,Mark Arellano,West,Medium,1,6032.62,6032.62,0,0,1,0,0,25,12,37,Medium
652,Amy Holden,South,Low,1,5504.76,5504.76,0,0,1,0,0,25,0,25,Low
653,Mrs. Nancy Harris,East,Low,1,530.93,530.93,0,0,0,0,0,0,0,0,Low
654,David Wright,West,Low,1,4055.84,4055.84,0,0,3,0,0,25,0,25,Low
655,Diana Smith,East,High,2,4342.82,8685.64,1,0,0,10,0,0,25,35,Medium
656,Scott Young,North,High,1,3289.64,3289.64,1,0,1,10,0,25,25,60,High
657,Louis Shaw,West,High,0,,0.0,0,0,2,0,0,25,25,50,Medium
658,Jordan Carr,South,High,1,9912.62,9912.62,0,1,0,0,12,0,25,37,Medium
659,James Juarez,South,Low,1,6688.2,6688.2,0,0,2,0,0,25,0,25,Low
660,Scott Davis,East,Medium,1,1246.47,1246.47,1,0,1,10,0,25,12,47,Medium
661,Carlos Salas,East,Medium,1,6536.11,6536.11,1,0,0,10,0,0,12,22,Low
662,Michelle Davis,West,Low,0,,0.0,0,0,1,0,0,25,0,25,Low
663,Anthony Johnston,East,High,1,8685.31,8685.31,1,0,0,10,0,0,25,35,Medium
664,Melvin Carr,South,Low,1,6080.06,6080.06,0,0,0,0,0,0,0,0,Low
665,Michael Cummings,North,Medium,2,5668.23,11336.45,0,0,1,0,0,25,12,37,Medium
666,Katie Myers,East,High,0,,0.0,0,0,2,0,0,25,25,50,Medium
667,John Williams,East,Low,2,826.32,1652.63,1,0,0,10,0,0,0,10,Low
668,Jessica Reynolds,West,Medium,0,,0.0,0,0,3,0,0,25,12,37,Medium
669,Sheri Schwartz,South,Low,2,2989.0,5978.0,1,0,0,10,0,0,0,10,Low
670,Jennifer Johnson,North,High,3,4918.91,14756.73,1,0,1,10,0,25,25,60,High
671,Alyssa Quinn,East,High,2,5029.24,10058.49,2,0,2,20,0,25,25,70,High
672,Emily Scott,West,Medium,0,,0.0,0,0,2,0,0,25,12,37,Medium
673,Nicole Miller,West,Low,0,,0.0,0,0,0,0,0,0,0,0,Low
674,Aaron Rivera,West,High,3,1939.51,5818.53,2,0,1,20,0,25,25,70,High
675,Danielle Myers,East,Medium,1,58.63,58.63,1,0,0,10,0,0,12,22,Low
676,Heather Brown,West,High,0,,0.0,0,0,1,0,0,25,25,50,Medium
677,Audrey Jones MD,West,High,0,,0.0,0,0,0,0,0,0,25,25,Low
678,Karen Roberson,East,Low,1,204.06,204.06,1,0,0,10,0,0,0,10,Low
679,Michael Watts,East,Medium,1,3924.17,3924.17,0,0,1,0,0,25,12,37,Medium
680,Monica Cook DDS,West,High,1,5933.81,5933.81,1,0,4,10,0,25,25,60,High
681,Sharon Perkins MD,West,High,2,5179.93,10359.87,1,0,1,10,0,25,25,60,High
682,James Le,East,Medium,0,,0.0,0,0,0,0,0,0,12,12,Low
683,John Carney,East,Medium,1,8674.97,8674.97,1,0,1,10,0,25,12,47,Medium
684,Kim Vance,South,Low,0,,0.0,0,0,0,0,0,0,0,0,Low
685,Mark Schultz,West,High,1,6794.99,6794.99,0,0,1,0,0,25,25,50,Medium
686,Kenneth Jacobs,West,High,0,,0.0,0,0,1,0,0,25,25,50,Medium
687,Anna Patterson,East,High,2,7290.95,14581.91,2,1,2,20,12,25,25,82,High
688,Isabel Silva,West,High,0,,0.0,0,0,0,0,0,0,25,25,Low
689,Rachel Hansen,West,High,1,4390.82,4390.82,0,0,2,0,0,25,25,50,Medium
690,Christina Manning,North,High,0,,0.0,0,0,0,0,0,0,25,25,Low
691,Ruth Lewis,East,High,1,2657.98,2657.98,1,0,0,10,0,0,25,35,Medium
692,Brittany Sanchez DDS,North,Low,1,3884.58,3884.58,1,0,0,10,0,0,0,10,Low
693,Austin Perkins,South,High,1,8122.23,8122.23,1,0,1,10,0,25,25,60,High
694,Jeffrey Harding,South,Low,1,7431.94,7431.94,1,0,3,10,0,25,0,35,Medium
695,Tammie Kennedy,North,High,1,5270.88,5270.88,0,0,1,0,0,25,25,50,Medium
696,Roberta Cuevas,North,Medium,1,2421.83,2421.83,0,0,1,0,0,25,12,37,Medium
697,Donald Williams,North,Low,0,,0.0,0,0,1,0,0,25,0,25,Low
698,Christopher Mendez,South,Medium,0,,0.0,0,0,1,0,0,25,12,37,Medium
699,William Ruiz,North,Medium,0,,0.0,0,0,1,0,0,25,12,37,Medium
700,Amanda Barber,West,Medium,0,,0.0,0,0,1,0,0,25,12,37,Medium
701,Bryan Fleming,North,Medium,1,2861.56,2861.56,1,0,0,10,0,0,12,22,Low
702,Jennifer Rodgers,North,Medium,0,,0.0,0,0,0,0,0,0,12,12,Low
703,Elizabeth Diaz DDS,West,Medium,0,,0.0,0,0,1,0,0,25,12,37,Medium
704,Kerry Nelson,North,High,0,,0.0,0,0,0,0,0,0,25,25,Low
705,Peter Mills,East,High,0,,0.0,0,0,0,0,0,0,25,25,Low
706,Diana Torres,South,Low,2,5839.85,11679.71,2,0,2,20,0,25,0,45,Medium
707,Sarah Walker,West,Low,3,6470.55,19411.65,1,1,1,10,12,25,0,47,Medium
708,Lisa Black,West,High,1,9514.35,9514.35,0,1,1,0,12,25,25,62,High
709,Emily Martinez,East,High,1,1782.42,1782.42,0,0,0,0,0,0,25,25,Low
710,Dr. Jason Ortega,South,High,2,2232.63,4465.27,0,0,2,0,0,25,25,50,Medium
711,David Ortiz,South,Medium,0,,0.0,0,0,1,0,0,25,12,37,Medium
712,Jaime Shepard,North,Medium,2,6905.41,13810.82,1,0,1,10,0,25,12,47,Medium
713,Arthur Carter,South,Medium,2,7757.73,15515.46,0,1,0,0,12,0,12,24,Low
714,Alexis Wilson,West,Medium,4,5505.36,22021.45,1,0,1,10,0,25,12,47,Medium
715,Melissa Murray,West,Low,3,4707.13,14121.39,2,0,0,20,0,0,0,20,Low
716,Ryan Hurst,West,Low,0,,0.0,0,0,2,0,0,25,0,25,Low
717,Albert Freeman,North,Medium,2,7480.55,14961.09,1,0,0,10,0,0,12,22,Low
718,Christopher Baxter,North,Medium,2,5366.26,10732.53,0,1,1,0,12,25,12,49,Medium
719,Lawrence Warner,West,Low,2,2498.01,4996.01,1,0,2,10,0,25,0,35,Medium
720,Christopher Lopez,West,Low,1,9391.38,9391.38,0,1,0,0,12,0,0,12,Low
721,John Flynn,West,High,2,6728.9,13457.81,2,0,0,20,0,0,25,45,Medium
722,Melissa Fuller,South,High,0,,0.0,0,0,1,0,0,25,25,50,Medium
723,Jeffrey Garrett,South,Low,1,5130.16,5130.16,1,0,0,10,0,0,0,10,Low
724,Rachel Callahan,North,Medium,1,6789.75,6789.75,1,0,0,10,0,0,12,22,Low
725,Peter James,East,Medium,2,6455.64,12911.28,0,0,0,0,0,0,12,12,Low
726,Tony Harris,South,Low,0,,0.0,0,0,1,0,0,25,0,25,Low
727,Maria Green,East,Low,0,,0.0,0,0,1,0,0,25,0,25,Low
728,Andrew Bell,West,Medium,1,7081.95,7081.95,0,0,1,0,0,25,12,37,Medium
729,Marcia Bruce,South,Medium,1,9501.07,9501.07,0,1,2,0,12,25,12,49,Medium
730,Michael Harrison,North,High,0,,0.0,0,0,0,0,0,0,25,25,Low
731,Tyler Pham,South,Low,1,854.38,854.38,0,0,0,0,0,0,0,0,Low
732,Frank Harris,West,Low,2,5964.51,11929.02,0,0,1,0,0,25,0,25,Low
733,Jessica Byrd,West,High,0,,0.0,0,0,2,0,0,25,25,50,Medium
734,Marcia Cox,West,Low,3,1510.95,4532.85,1,0,1,10,0,25,0,35,Medium
735,Jamie Morgan,East,Medium,1,5704.01,5704.01,1,0,0,10,0,0,12,22,Low
736,Anthony Doyle,East,Low,0,,0.0,0,0,1,0,0,25,0,25,Low
737,Jennifer Wright,East,High,0,,0.0,0,0,1,0,0,25,25,50,Medium
738,Mariah Winters,South,High,1,3334.99,3334.99,0,0,1,0,0,25,25,50,Medium
739,Steven Ritter,East,Low,1,8464.68,8464.68,0,0,2,0,0,25,0,25,Low
740,Ronnie Aguirre,West,Medium,1,8806.2,8806.2,0,0,2,0,0,25,12,37,Medium
741,Sean Peterson,North,Medium,0,,0.0,0,0,1,0,0,25,12,37,Medium
742,Thomas Wright,West,High,2,5583.01,11166.02,1,0,1,10,0,25,25,60,High
743,Rachel Johnson,South,Medium,1,5402.65,5402.65,0,0,1,0,0,25,12,37,Medium
744,Ana Rivas,North,High,1,1014.12,1014.12,0,0,1,0,0,25,25,50,Medium
745,Joshua Warner,East,High,0,,0.0,0,0,1,0,0,25,25,50,Medium
746,Kimberly Hess,West,High,0,,0.0,0,0,0,0,0,0,25,25,Low
747,Karen Hernandez,East,High,1,1804.21,1804.21,1,0,0,10,0,0,25,35,Medium
748,Susan Zuniga,West,High,1,1556.59,1556.59,1,0,1,10,0,25,25,60,High
749,Laura Wright,South,High,1,6155.52,6155.52,1,0,1,10,0,25,25,60,High
750,Melinda Pope,East,Medium,1,9815.99,9815.99,1,1,2,10,12,25,12,59,Medium
751,Tyler Gibbs II,North,High,1,4145.44,4145.44,1,0,1,10,0,25,25,60,High
752,John Smith,North,High,1,4676.44,4676.44,0,0,1,0,0,25,25,50,Medium
753,Thomas Haney,North,Medium,2,6968.58,13937.17,2,0,2,20,0,25,12,57,Medium
754,Jessica Farmer,East,High,2,5399.06,10798.12,1,0,0,10,0,0,25,35,Medium
755,Debbie Parrish DDS,South,Medium,2,2684.35,5368.69,1,0,2,10,0,25,12,47,Medium
756,Joseph Haley,West,Low,0,,0.0,0,0,0,0,0,0,0,0,Low
757,Catherine Fox,South,Low,1,459.49,459.49,0,0,0,0,0,0,0,0,Low
758,Jacob Hunter,South,High,0,,0.0,0,0,0,0,0,0,25,25,Low
759,Juan Lopez,West,Medium,0,,0.0,0,0,1,0,0,25,12,37,Medium
760,Kevin Poole,West,Low,3,3863.4,11590.21,0,0,0,0,0,0,0,0,Low
761,Ashley Evans,East,Medium,0,,0.0,0,0,2,0,0,25,12,37,Medium
762,Randy Mullen,West,Medium,0,,0.0,0,0,1,0,0,25,12,37,Medium
763,Brandi Meadows,South,Low,3,1540.48,4621.45,1,0,0,10,0,0,0,10,Low
764,Brittany Scott,West,Low,0,,0.0,0,0,0,0,0,0,0,0,Low
765,Allen Delgado,East,Medium,1,3064.15,3064.15,0,0,1,0,0,25,12,37,Medium
766,Robert Davidson,East,Low,1,6338.1,6338.1,1,0,1,10,0,25,0,35,Medium
767,Brian Patrick MD,North,High,1,3982.78,3982.78,0,0,1,0,0,25,25,50,Medium
768,Susan Nelson,East,Low,2,2847.93,5695.86,2,0,0,20,0,0,0,20,Low
769,Mary Ross,East,Medium,1,5868.06,5868.06,1,0,1,10,0,25,12,47,Medium
770,Mark Wilson,East,Low,0,,0.0,0,0,2,0,0,25,0,25,Low
771,Jennifer Jimenez,West,Medium,4,5795.33,23181.32,3,1,1,25,12,25,12,74,High
772,Lonnie Brooks Jr.,South,Low,1,2349.21,2349.21,1,0,1,10,0,25,0,35,Medium
773,Danielle Welch,South,Low,1,6902.88,6902.88,0,0,1,0,0,25,0,25,Low
774,Crystal Palmer,North,Medium,0,,0.0,0,0,0,0,0,0,12,12,Low
775,Melissa Obrien,South,Low,1,2411.67,2411.67,1,0,0,10,0,0,0,10,Low
776,Scott Hudson,North,Low,1,2158.33,2158.33,0,0,0,0,0,0,0,0,Low
777,Anna Henson,West,Low,2,3071.73,6143.45,0,0,3,0,0,25,0,25,Low
778,Mark Rogers,East,Low,2,5776.61,11553.23,1,0,1,10,0,25,0,35,Medium
779,Daniel Hawkins,West,Medium,1,4705.28,4705.28,1,0,2,10,0,25,12,47,Medium
780,Tanner Weaver,North,Low,3,5278.84,15836.53,2,1,4,20,12,25,0,57,Medium
781,Jessica Schmitt,South,High,1,5839.21,5839.21,1,0,0,10,0,0,25,35,Medium
782,Robert Williams,West,Low,0,,0.0,0,0,1,0,0,25,0,25,Low
783,Sarah Austin,South,High,0,,0.0,0,0,3,0,0,25,25,50,Medium
784,Jessica Rubio,East,High,6,5130.06,30780.33,3,0,3,25,0,25,25,75,High
785,Curtis Davis,North,Low,3,5375.96,16127.88,2,1,0,20,12,0,0,32,Medium
786,Deborah Reyes,East,High,5,4612.99,23064.96,2,1,1,20,12,25,25,82,High
787,Max Lloyd,East,Low,2,5336.24,10672.47,2,0,0,20,0,0,0,20,Low
788,Michael Soto,North,High,2,4534.11,9068.23,1,0,0,10,0,0,25,35,Medium
789,Cassidy Quinn,East,Medium,2,3201.2,6402.41,0,0,0,0,0,0,12,12,Low
790,Brett Mann,East,Low,0,,0.0,0,0,0,0,0,0,0,0,Low
791,Lindsey Ruiz,North,Medium,1,5298.63,5298.63,0,0,0,0,0,0,12,12,Low
792,Mary Johnson,East,Low,1,8929.57,8929.57,0,0,0,0,0,0,0,0,Low
793,Nathan Hernandez,East,Low,2,4932.53,9865.07,1,0,2,10,0,25,0,35,Medium
794,Lauren Silva MD,East,Low,0,,0.0,0,0,0,0,0,0,0,0,Low
795,Crystal Schultz,West,High,2,6491.71,12983.42,1,0,0,10,0,0,25,35,Medium
796,Julie Padilla,South,Low,0,,0.0,0,0,0,0,0,0,0,0,Low
797,Nicole Medina,East,High,1,4704.76,4704.76,1,0,0,10,0,0,25,35,Medium
798,Gene Perry,South,Low,1,7436.33,7436.33,1,0,1,10,0,25,0,35,Medium
799,Mark Reeves,South,Low,1,1638.54,1638.54,0,0,1,0,0,25,0,25,Low
800,Benjamin Reyes,East,Medium,2,6952.39,13904.77,1,0,2,10,0,25,12,47,Medium
801,Sara Hines,West,High,1,9880.61,9880.61,0,1,2,0,12,25,25,62,High
802,Sarah Roberts,North,Low,2,6491.26,12982.53,1,0,2,10,0,25,0,35,Medium
803,Karen Carter,South,Medium,1,8829.18,8829.18,1,0,1,10,0,25,12,47,Medium
804,Wesley Butler,East,Low,3,5630.51,16891.54,0,0,1,0,0,25,0,25,Low
805,Richard Simpson,North,Low,0,,0.0,0,0,1,0,0,25,0,25,Low
806,Brandon Schultz,North,High,2,1438.1,2876.2,2,0,3,20,0,25,25,70,High
807,Jonathan White,West,High,0,,0.0,0,0,1,0,0,25,25,50,Medium
808,Tiffany Stone,North,High,0,,0.0,0,0,5,0,0,25,25,50,Medium
809,Melissa Carroll,South,High,1,8457.56,8457.56,1,0,1,10,0,25,25,60,High
810,Linda Green,South,High,1,146.95,146.95,1,0,0,10,0,0,25,35,Medium
811,Christian Riley,South,Low,0,,0.0,0,0,0,0,0,0,0,0,Low
812,Barbara Williams,North,High,1,8165.41,8165.41,1,0,1,10,0,25,25,60,High
813,Aimee Wright,West,Medium,1,2592.12,2592.12,1,0,2,10,0,25,12,47,Medium
814,Amy Mitchell,East,Low,0,,0.0,0,0,1,0,0,25,0,25,Low
815,Andrew Strickland,South,Medium,2,3185.47,6370.95,1,0,0,10,0,0,12,22,Low
816,Terri Garcia,West,Medium,1,1015.55,1015.55,1,0,1,10,0,25,12,47,Medium
817,Evan Campbell,West,Low,3,3372.75,10118.25,2,0,0,20,0,0,0,20,Low
818,Patricia Daugherty,West,Low,0,,0.0,0,0,0,0,0,0,0,0,Low
819,Ronald Cortez,East,Low,2,5957.41,11914.82,0,0,3,0,0,25,0,25,Low
820,Steven Hernandez,North,Low,0,,0.0,0,0,1,0,0,25,0,25,Low
821,Brittany Mosley,North,Low,1,905.28,905.28,0,0,1,0,0,25,0,25,Low
822,William Thompson,South,Medium,2,3328.4,6656.8,2,0,1,20,0,25,12,57,Medium
823,Robert Davis,South,Medium,0,,0.0,0,0,1,0,0,25,12,37,Medium
824,Melissa White,East,Low,2,3795.84,7591.68,1,0,2,10,0,25,0,35,Medium
825,Dr. Michelle Warner,South,Low,1,1914.77,1914.77,1,0,1,10,0,25,0,35,Medium
826,John Petersen,South,Low,2,1899.43,3798.87,0,0,1,0,0,25,0,25,Low
827,Kelly Ramirez,West,High,0,,0.0,0,0,2,0,0,25,25,50,Medium
828,Eric Stevens,West,High,0,,0.0,0,0,0,0,0,0,25,25,Low
829,Susan Gibson,South,High,1,4336.54,4336.54,1,0,2,10,0,25,25,60,High
830,Christopher Brown,South,Medium,2,3837.07,7674.14,1,0,1,10,0,25,12,47,Medium
831,Samantha Thompson,North,Low,3,1819.51,5458.53,3,0,0,25,0,0,0,25,Low
832,Susan Watkins,East,Medium,2,5800.3,11600.59,0,0,2,0,0,25,12,37,Medium
833,Helen Williams,North,High,2,4986.41,9972.83,0,0,1,0,0,25,25,50,Medium
834,Kimberly Thompson,East,High,1,6060.93,6060.93,1,0,1,10,0,25,25,60,High
835,Thomas Holland,East,Low,3,6951.76,20855.28,1,0,0,10,0,0,0,10,Low
836,William Adams,West,High,0,,0.0,0,0,2,0,0,25,25,50,Medium
837,Alexis Herrera,North,Medium,1,2593.23,2593.23,0,0,0,0,0,0,12,12,Low
838,Christine Ramirez,North,Medium,2,6114.48,12228.97,2,0,0,20,0,0,12,32,Medium
839,Andre Wilson,West,Medium,1,700.83,700.83,0,0,2,0,0,25,12,37,Medium
840,Sherry Andrade,North,Medium,0,,0.0,0,0,2,0,0,25,12,37,Medium
841,Hailey Miller,North,High,3,2884.6,8653.79,1,0,0,10,0,0,25,35,Medium
842,Abigail Jones,West,High,1,2187.11,2187.11,0,0,1,0,0,25,25,50,Medium
843,Pedro Schwartz,West,High,1,9673.62,9673.62,0,1,1,0,12,25,25,62,High
844,Angela Buck,South,Low,1,1439.14,1439.14,1,0,1,10,0,25,0,35,Medium
845,Timothy Shepard,South,Medium,0,,0.0,0,0,0,0,0,0,12,12,Low
846,Travis Reyes,North,Low,3,4281.32,12843.97,2,0,0,20,0,0,0,20,Low
847,Melissa Parker,North,High,0,,0.0,0,0,1,0,0,25,25,50,Medium
848,Alicia Lewis,East,Medium,0,,0.0,0,0,0,0,0,0,12,12,Low
849,Sarah Mccarty,West,Low,3,7342.88,22028.63,1,1,0,10,12,0,0,22,Low
850,Brittney Murray,South,Medium,2,4413.24,8826.48,0,0,1,0,0,25,12,37,Medium
851,Stephen Richards,West,Medium,2,3747.17,7494.34,0,0,2,0,0,25,12,37,Medium
852,Charles Davis,North,Medium,1,8163.48,8163.48,0,0,0,0,0,0,12,12,Low
853,Stephanie Coleman,South,Low,2,3473.45,6946.9,1,0,1,10,0,25,0,35,Medium
854,Stephen Foster,North,Medium,0,,0.0,0,0,0,0,0,0,12,12,Low
855,Michael Hunt,North,Low,2,8185.05,16370.1,1,1,2,10,12,25,0,47,Medium
856,Amy Blackwell,East,Medium,0,,0.0,0,0,1,0,0,25,12,37,Medium
857,Jeffrey Anderson,West,Medium,3,1722.09,5166.26,1,0,1,10,0,25,12,47,Medium
858,Carol Love,South,Low,0,,0.0,0,0,0,0,0,0,0,0,Low
859,Darren Bernard,West,High,2,6346.88,12693.75,2,0,1,20,0,25,25,70,High
860,Rodney Campbell,South,High,1,977.82,977.82,1,0,0,10,0,0,25,35,Medium
861,Robert Alexander,East,Low,1,7733.22,7733.22,1,0,3,10,0,25,0,35,Medium
862,Christina Hull,West,Medium,0,,0.0,0,0,1,0,0,25,12,37,Medium
863,James Shaffer,North,Medium,0,,0.0,0,0,0,0,0,0,12,12,Low
864,Patricia Hunter,South,Low,2,1787.73,3575.47,0,0,1,0,0,25,0,25,Low
865,David Nolan,East,Medium,0,,0.0,0,0,0,0,0,0,12,12,Low
866,Michelle Gray,West,Medium,2,5312.16,10624.33,1,0,4,10,0,25,12,47,Medium
867,Eric White,West,Medium,2,3818.33,7636.65,0,0,1,0,0,25,12,37,Medium
868,Douglas Martin,South,High,1,9931.19,9931.19,1,1,1,10,12,25,25,72,High
869,Richard Hernandez,West,Medium,0,,0.0,0,0,0,0,0,0,12,12,Low
870,Henry Kelly,East,Medium,1,3973.95,3973.95,0,0,0,0,0,0,12,12,Low
871,Chelsey Green,South,High,1,922.06,922.06,0,0,2,0,0,25,25,50,Medium
872,Bianca Cameron,North,High,1,8596.02,8596.02,0,0,0,0,0,0,25,25,Low
873,Kenneth Martin,West,Medium,0,,0.0,0,0,1,0,0,25,12,37,Medium
874,Johnny Harris,East,Medium,0,,0.0,0,0,0,0,0,0,12,12,Low
875,Benjamin Acosta,West,Low,0,,0.0,0,0,2,0,0,25,0,25,Low
876,April Reed,East,High,2,5214.77,10429.55,1,0,0,10,0,0,25,35,Medium
877,Kimberly Jones,East,High,1,2107.14,2107.14,0,0,2,0,0,25,25,50,Medium
878,John Fisher,North,Medium,2,5062.61,10125.23,1,0,1,10,0,25,12,47,Medium
879,Katie Reid,East,Low,0,,0.0,0,0,1,0,0,25,0,25,Low
880,Tracey Martinez,West,Medium,0,,0.0,0,0,0,0,0,0,12,12,Low
881,Alyssa Roberts,South,Medium,2,6979.36,13958.72,1,1,0,10,12,0,12,34,Medium
882,Kendra Davidson,South,Medium,0,,0.0,0,0,0,0,0,0,12,12,Low
883,Joseph Carlson,South,Medium,1,2330.52,2330.52,0,0,0,0,0,0,12,12,Low
884,Jason Moore,West,Low,1,878.54,878.54,0,0,0,0,0,0,0,0,Low
885,Kenneth Murphy,North,Low,0,,0.0,0,0,1,0,0,25,0,25,Low
886,Katherine Hoover,South,High,3,3150.5,9451.5,0,0,2,0,0,25,25,50,Medium
887,Justin Davies,South,Medium,1,7506.58,7506.58,1,0,0,10,0,0,12,22,Low
888,Shaun Howard,East,Medium,2,5257.68,10515.37,2,1,0,20,12,0,12,44,Medium
889,Brenda Richardson,West,Low,1,3445.8,3445.8,0,0,2,0,0,25,0,25,Low
890,Danielle Chen,East,High,0,,0.0,0,0,1,0,0,25,25,50,Medium
891,Joshua Ferguson,West,High,0,,0.0,0,0,2,0,0,25,25,50,Medium
892,Oscar Greene DVM,South,Low,1,6753.55,6753.55,1,0,1,10,0,25,0,35,Medium
893,Debra Ferguson,West,Low,0,,0.0,0,0,0,0,0,0,0,0,Low
894,Lisa Hines,North,Low,0,,0.0,0,0,1,0,0,25,0,25,Low
895,Ashley White,West,Low,0,,0.0,0,0,1,0,0,25,0,25,Low
896,Matthew Rosario,West,Low,1,2090.42,2090.42,1,0,0,10,0,0,0,10,Low
897,Lauren Lee,West,Low,1,7949.59,7949.59,0,0,1,0,0,25,0,25,Low
898,Caroline Alvarez,North,Medium,1,7676.75,7676.75,0,0,0,0,0,0,12,12,Low
899,Robin Cox,East,High,1,4093.14,4093.14,1,0,3,10,0,25,25,60,High
900,Carolyn Murphy,West,Low,0,,0.0,0,0,0,0,0,0,0,0,Low
901,Michael Nelson,South,Low,0,,0.0,0,0,3,0,0,25,0,25,Low
902,Marcia Jones,North,Medium,0,,0.0,0,0,2,0,0,25,12,37,Medium
903,Stephanie Lewis,West,Medium,1,3955.59,3955.59,1,0,0,10,0,0,12,22,Low
904,Jessica Duke,South,Medium,0,,0.0,0,0,0,0,0,0,12,12,Low
905,Travis Davis,West,High,0,,0.0,0,0,0,0,0,0,25,25,Low
906,Juan Cherry,North,Medium,1,3062.71,3062.71,1,0,2,10,0,25,12,47,Medium
907,Jeremiah Russell,West,Medium,2,8636.44,17272.87,1,0,0,10,0,0,12,22,Low
908,Angel Peterson,East,High,0,,0.0,0,0,1,0,0,25,25,50,Medium
909,Christie Johnson,West,Medium,3,6522.78,19568.35,2,0,2,20,0,25,12,57,Medium
910,Gabriella Rivera,South,High,2,4375.9,8751.8,2,0,1,20,0,25,25,70,High
911,Gary Whitaker,East,High,3,4586.23,13758.7,3,0,1,25,0,25,25,75,High
912,Jeremy Brown,South,High,1,1732.45,1732.45,1,0,0,10,0,0,25,35,Medium
913,Martha Haynes,South,Medium,1,5122.28,5122.28,0,0,0,0,0,0,12,12,Low
914,Rhonda Burton,West,Medium,0,,0.0,0,0,0,0,0,0,12,12,Low
915,Melanie Davis,East,Medium,1,4905.83,4905.83,0,0,0,0,0,0,12,12,Low
916,Melissa Wagner,West,Low,2,4566.02,9132.05,2,0,0,20,0,0,0,20,Low
917,James Clark,South,High,3,7510.28,22530.83,3,0,0,25,0,0,25,50,Medium
918,Douglas Pace,North,Low,0,,0.0,0,0,0,0,0,0,0,0,Low
919,Kathy Koch,South,Low,0,,0.0,0,0,0,0,0,0,0,0,Low
920,Bruce Chavez,East,Medium,0,,0.0,0,0,0,0,0,0,12,12,Low
921,Matthew Alvarez,South,Medium,0,,0.0,0,0,1,0,0,25,12,37,Medium
922,Mckenzie Dudley,East,Medium,0,,0.0,0,0,2,0,0,25,12,37,Medium
